Vernier Format 2
robotVelData.cmbl 11/14/2019 22:07:14 .
Data Set
X	Y1	W	Z2	Y2	Z1
x	y1	w	z2	y2	z1
					

 	 	68410	 	 	 
 	 	68420	 	 	 
 	 	68430	 	 	 
 	 	68440	 	 	 
 	 	68450	 	 	 
 	 	68460	 	 	 
 	 	68470	 	 	 
 	 	68480	 	 	 
 	 	68490	 	 	 
 	 	68500	 	 	 
 	 	68510	 	 	 
 	 	68520	 	 	 
 	 	68530	 	 	 
 	 	68540	 	 	 
 	 	68550	 	 	 
 	 	68560	 	 	 
 	 	68570	 	 	 
 	 	68580	 	 	 
 	 	68590	 	 	 
 	 	68600	 	 	 
 	 	68610	 	 	 
 	 	68620	 	 	 
 	 	68630	 	 	 
 	 	68640	 	 	 
 	 	68650	 	 	 
 	 	68660	 	 	 
 	 	68670	 	 	 
 	 	68680	 	 	 
 	 	68690	 	 	 
 	 	68700	 	 	 
 	 	68710	 	 	 
 	 	68720	 	 	 
 	 	68730	 	 	 
 	 	68740	 	 	 
 	 	68750	 	 	 
 	 	68760	 	 	 
 	 	68770	 	 	 
 	 	68780	 	 	 
 	 	68790	 	 	 
 	 	68800	 	 	 
 	 	68810	 	 	 
 	 	68820	 	 	 
 	 	68830	 	 	 
 	 	68840	 	 	 
 	 	68850	 	 	 
 	 	68860	 	 	 
 	 	68870	 	 	 
 	 	68880	 	 	 
 	 	68890	 	 	 
 	 	68900	 	 	 
 	 	68910	 	 	 
 	 	68920	 	 	 
 	 	68930	 	 	 
 	 	68940	 	 	 
 	 	68950	 	 	 
 	 	68960	 	 	 
 	 	68970	 	 	 
 	 	68980	 	 	 
 	 	68990	 	 	 
 	 	69000	 	 	 
 	 	69010	 	 	 
 	 	69020	 	 	 
 	 	69030	 	 	 
 	 	69040	 	 	 
 	 	69050	 	 	 
 	 	69060	 	 	 
 	 	69070	 	 	 
 	 	69080	 	 	 
 	 	69090	 	 	 
 	 	69100	 	 	 
 	 	69110	 	 	 
 	 	69120	 	 	 
 	 	69130	 	 	 
 	 	69140	 	 	 
 	 	69150	 	 	 
 	 	69160	 	 	 
 	 	69170	 	 	 
 	 	69180	 	 	 
 	 	69190	 	 	 
 	 	69200	 	 	 
 	 	69210	 	 	 
 	 	69220	 	 	 
 	 	69230	 	 	 
 	 	69240	 	 	 
 	 	69250	 	 	 
 	 	69260	 	 	 
 	 	69270	 	 	 
 	 	69280	 	 	 
 	 	69290	 	 	 
 	 	69300	 	 	 
 	 	69310	 	 	 
 	 	69320	 	 	 
 	 	69330	 	 	 
 	 	69340	 	 	 
 	 	69350	 	 	 
 	 	69360	 	 	 
 	 	69370	 	 	 
 	 	69380	 	 	 
 	 	69390	 	 	 
 	 	69400	 	 	 
 	 	69410	 	 	 
 	 	69420	 	 	 
 	 	69430	 	 	 
 	 	69440	 	 	 
 	 	69450	 	 	 
 	 	69460	 	 	 
 	 	69470	 	 	 
 	 	69480	 	 	 
 	 	69490	 	 	 
 	 	69500	 	 	 
 	 	69510	 	 	 
 	 	69520	 	 	 
 	 	69530	 	 	 
 	 	69540	 	 	 
 	 	69550	 	 	 
 	 	69560	 	 	 
 	 	69570	 	 	 
 	 	69580	 	 	 
 	 	69590	 	 	 
 	 	69600	 	 	 
 	 	69610	 	 	 
 	 	69620	 	 	 
 	 	69630	 	 	 
 	 	69640	 	 	 
 	 	69650	 	 	 
 	 	69660	 	 	 
 	 	69670	 	 	 
 	 	69680	 	 	 
 	 	69690	 	 	 
 	 	69700	 	 	 
 	 	69710	 	 	 
 	 	69720	 	 	 
 	 	69730	 	 	 
 	 	69740	 	 	 
 	 	69750	 	 	 
 	 	69760	 	 	 
 	 	69770	 	 	 
 	 	69780	 	 	 
 	 	69790	 	 	 
 	 	69800	 	 	 
 	 	69810	 	 	 
 	 	69820	 	 	 
 	 	69830	 	 	 
 	 	69840	 	 	 
 	 	69850	 	 	 
 	 	69860	 	 	 
 	 	69870	 	 	 
 	 	69880	 	 	 
 	 	69890	 	 	 
 	 	69900	 	 	 
 	 	69910	 	 	 
 	 	69920	 	 	 
 	 	69930	 	 	 
 	 	69940	 	 	 
 	 	69950	 	 	 
 	 	69960	 	 	 
 	 	69970	 	 	 
 	 	69980	 	 	 
 	 	69990	 	 	 
 	 	70000	 	 	 
 	 	70010	 	 	 
 	 	70020	 	 	 
 	 	70030	 	 	 
 	 	70040	 	 	 
 	 	70050	 	 	 
 	 	70060	 	 	 
 	 	70070	 	 	 
 	 	70080	 	 	 
 	 	70090	 	 	 
 	 	70100	 	 	 
 	 	70110	 	 	 
 	 	70120	 	 	 
 	 	70130	 	 	 
 	 	70140	 	 	 
 	 	70150	 	 	 
 	 	70160	 	 	 
 	 	70170	 	 	 
 	 	70180	 	 	 
 	 	70190	 	 	 
 	 	70200	 	 	 
 	 	70210	 	 	 
 	 	70220	 	 	 
 	 	70230	 	 	 
 	 	70240	 	 	 
 	 	70250	 	 	 
 	 	70260	 	 	 
 	 	70270	 	 	 
 	 	70280	 	 	 
 	 	70290	 	 	 
 	 	70300	 	 	 
 	 	70310	 	 	 
 	 	70320	 	 	 
 	 	70330	 	 	 
 	 	70340	 	 	 
 	 	70350	 	 	 
 	 	70360	 	 	 
 	 	70370	 	 	 
 	 	70380	 	 	 
 	 	70390	 	 	 
 	 	70400	 	 	 
 	 	70410	 	 	 
 	 	70420	 	 	 
 	 	70430	 	 	 
 	 	70440	 	 	 
 	 	70450	 	 	 
 	 	70460	 	 	 
 	 	70470	 	 	 
 	 	70480	 	 	 
 	 	70490	 	 	 
 	 	70500	 	 	 
 	 	70510	 	 	 
 	 	70520	 	 	 
 	 	70530	 	 	 
 	 	70540	 	 	 
 	 	70550	 	 	 
 	 	70560	 	 	 
 	 	70570	 	 	 
 	 	70580	 	 	 
 	 	70590	 	 	 
 	 	70600	 	 	 
 	 	70610	 	 	 
 	 	70620	 	 	 
 	 	70630	 	 	 
 	 	70640	 	 	 
 	 	70650	 	 	 
 	 	70660	 	 	 
 	 	70670	 	 	 
 	 	70680	 	 	 
 	 	70690	 	 	 
 	 	70700	 	 	 
 	 	70710	 	 	 
 	 	70720	 	 	 
 	 	70730	 	 	 
 	 	70740	 	 	 
 	 	70750	 	 	 
 	 	70760	 	 	 
 	 	70770	 	 	 
 	 	70780	 	 	 
 	 	70790	 	 	 
 	 	70800	 	 	 
 	 	70810	 	 	 
 	 	70820	 	 	 
 	 	70830	 	 	 
 	 	70840	 	 	 
 	 	70850	 	 	 
 	 	70860	 	 	 
 	 	70870	 	 	 
 	 	70880	 	 	 
 	 	70890	 	 	 
 	 	70900	 	 	 
 	 	70910	 	 	 
 	 	70920	 	 	 
 	 	70930	 	 	 
 	 	70940	 	 	 
 	 	70950	 	 	 
 	 	70960	 	 	 
 	 	70970	 	 	 
 	 	70980	 	 	 
 	 	70990	 	 	 
 	 	71000	 	 	 
 	 	71010	 	 	 
 	 	71020	 	 	 
 	 	71030	 	 	 
 	 	71040	 	 	 
 	 	71050	 	 	 
 	 	71060	 	 	 
 	 	71070	 	 	 
 	 	71080	 	 	 
 	 	71090	 	 	 
 	 	71100	 	 	 
 	 	71110	 	 	 
 	 	71120	 	 	 
 	 	71130	 	 	 
 	 	71140	 	 	 
 	 	71150	 	 	 
 	 	71160	 	 	 
 	 	71170	 	 	 
 	 	71180	 	 	 
 	 	71190	 	 	 
 	 	71200	 	 	 
 	 	71210	 	 	 
 	 	71220	 	 	 
 	 	71230	 	 	 
 	 	71240	 	 	 
 	 	71250	 	 	 
 	 	71260	 	 	 
 	 	71270	 	 	 
 	 	71280	 	 	 
 	 	71290	 	 	 
 	 	71300	 	 	 
 	 	71310	 	 	 
 	 	71320	 	 	 
 	 	71330	 	 	 
 	 	71340	 	 	 
 	 	71350	 	 	 
 	 	71360	 	 	 
 	 	71370	 	 	 
 	 	71380	 	 	 
 	 	71390	 	 	 
 	 	71400	 	 	 
 	 	71410	 	 	 
 	 	71420	 	 	 
 	 	71430	 	 	 
 	 	71440	 	 	 
 	 	71450	 	 	 
 	 	71460	 	 	 
 	 	71470	 	 	 
 	 	71480	 	 	 
 	 	71490	 	 	 
 	 	71500	 	 	 
 	 	71510	 	 	 
 	 	71520	 	 	 
 	 	71530	 	 	 
 	 	71540	 	 	 
 	 	71550	 	 	 
 	 	71560	 	 	 
 	 	71570	 	 	 
 	 	71580	 	 	 
 	 	71590	 	 	 
 	 	71600	 	 	 
 	 	71610	 	 	 
 	 	71620	 	 	 
 	 	71630	 	 	 
 	 	71640	 	 	 
 	 	71650	 	 	 
 	 	71660	 	 	 
 	 	71670	 	 	 
 	 	71680	 	 	 
 	 	71690	 	 	 
 	 	71700	 	 	 
 	 	71710	 	 	 
 	 	71720	 	 	 
 	 	71730	 	 	 
 	 	71740	 	 	 
 	 	71750	 	 	 
 	 	71760	 	 	 
 	 	71770	 	 	 
 	 	71780	 	 	 
 	 	71790	 	 	 
 	 	71800	 	 	 
 	 	71810	 	 	 
 	 	71820	 	 	 
 	 	71830	 	 	 
 	 	71840	 	 	 
 	 	71850	 	 	 
 	 	71860	 	 	 
 	 	71870	 	 	 
 	 	71880	 	 	 
 	 	71890	 	 	 
 	 	71900	 	 	 
 	 	71910	 	 	 
 	 	71920	 	 	 
 	 	71930	 	 	 
 	 	71940	 	 	 
 	 	71950	 	 	 
 	 	71960	 	 	 
 	 	71970	 	 	 
 	 	71980	 	 	 
 	 	71990	 	 	 
 	 	72000	 	 	 
 	 	72010	 	 	 
 	 	72020	 	 	 
 	 	72030	 	 	 
 	 	72040	 	 	 
 	 	72050	 	 	 
 	 	72060	 	 	 
 	 	72070	 	 	 
 	 	72080	 	 	 
 	 	72090	 	 	 
 	 	72100	 	 	 
 	 	72110	 	 	 
 	 	72120	 	 	 
 	 	72130	 	 	 
 	 	72140	 	 	 
 	 	72150	 	 	 
 	 	72160	 	 	 
 	 	72170	 	 	 
 	 	72180	 	 	 
 	 	72190	 	 	 
 	 	72200	 	 	 
 	 	72210	 	 	 
 	 	72220	 	 	 
 	 	72230	 	 	 
 	 	72240	 	 	 
 	 	72250	 	 	 
 	 	72260	 	 	 
 	 	72270	 	 	 
 	 	72280	 	 	 
 	 	72290	 	 	 
 	 	72300	 	 	 
 	 	72310	 	 	 
 	 	72320	 	 	 
 	 	72330	 	 	 
 	 	72340	 	 	 
 	 	72350	 	 	 
 	 	72360	 	 	 
 	 	72370	 	 	 
 	 	72380	 	 	 
 	 	72390	 	 	 
 	 	72400	 	 	 
 	 	72410	 	 	 
 	 	72420	 	 	 
 	 	72430	 	 	 
 	 	72440	 	 	 
 	 	72450	 	 	 
 	 	72460	 	 	 
 	 	72470	 	 	 
 	 	72480	 	 	 
 	 	72490	 	 	 
 	 	72500	 	 	 
 	 	72510	 	 	 
 	 	72520	 	 	 
 	 	72530	 	 	 
 	 	72540	 	 	 
 	 	72550	 	 	 
 	 	72560	 	 	 
 	 	72570	 	 	 
 	 	72580	 	 	 
 	 	72590	 	 	 
 	 	72600	 	 	 
 	 	72610	 	 	 
 	 	72620	 	 	 
 	 	72630	 	 	 
 	 	72640	 	 	 
 	 	72650	 	 	 
 	 	72660	 	 	 
 	 	72670	 	 	 
 	 	72680	 	 	 
 	 	72690	 	 	 
 	 	72700	 	 	 
 	 	72710	 	 	 
 	 	72720	 	 	 
 	 	72730	 	 	 
 	 	72740	 	 	 
 	 	72750	 	 	 
 	 	72760	 	 	 
 	 	72770	 	 	 
 	 	72780	 	 	 
 	 	72790	 	 	 
 	 	72800	 	 	 
 	 	72810	 	 	 
 	 	72820	 	 	 
 	 	72830	 	 	 
 	 	72840	 	 	 
 	 	72850	 	 	 
 	 	72860	 	 	 
 	 	72870	 	 	 
 	 	72880	 	 	 
 	 	72890	 	 	 
 	 	72900	 	 	 
 	 	72910	 	 	 
 	 	72920	 	 	 
 	 	72930	 	 	 
 	 	72940	 	 	 
 	 	72950	 	 	 
 	 	72960	 	 	 
 	 	72970	 	 	 
 	 	72980	 	 	 
 	 	72990	 	 	 
 	 	73000	 	 	 
 	 	73010	 	 	 
 	 	73020	 	 	 
 	 	73030	 	 	 
 	 	73040	 	 	 
 	 	73050	 	 	 
 	 	73060	 	 	 
 	 	73070	 	 	 
 	 	73080	 	 	 
 	 	73090	 	 	 
 	 	73100	 	 	 
 	 	73110	 	 	 
 	 	73120	 	 	 
 	 	73130	 	 	 
 	 	73140	 	 	 
 	 	73150	 	 	 
 	 	73160	 	 	 
 	 	73170	 	 	 
 	 	73180	 	 	 
 	 	73190	 	 	 
 	 	73200	 	 	 
 	 	73210	 	 	 
 	 	73220	 	 	 
 	 	73230	 	 	 
 	 	73240	 	 	 
 	 	73250	 	 	 
 	 	73260	 	 	 
 	 	73270	 	 	 
 	 	73280	 	 	 
 	 	73290	 	 	 
 	 	73300	 	 	 
 	 	73310	 	 	 
 	 	73320	 	 	 
 	 	73330	 	 	 
 	 	73340	 	 	 
 	 	73350	 	 	 
 	 	73360	 	 	 
 	 	73370	 	 	 
 	 	73380	 	 	 
 	 	73390	 	 	 
 	 	73400	 	 	 
 	 	73410	 	 	 
 	 	73420	 	 	 
 	 	73430	 	 	 
 	 	73440	 	 	 
 	 	73450	 	 	 
 	 	73460	 	 	 
 	 	73470	 	 	 
 	 	73480	 	 	 
 	 	73490	 	 	 
 	 	73500	 	 	 
 	 	73510	 	 	 
 	 	73520	 	 	 
 	 	73530	 	 	 
 	 	73540	 	 	 
 	 	73550	 	 	 
 	 	73560	 	 	 
 	 	73570	 	 	 
 	 	73580	 	 	 
 	 	73590	 	 	 
 	 	73600	 	 	 
 	 	73610	 	 	 
 	 	73620	 	 	 
 	 	73630	 	 	 
 	 	73640	 	 	 
 	 	73650	 	 	 
 	 	73660	 	 	 
 	 	73670	 	 	 
 	 	73680	 	 	 
 	 	73690	 	 	 
 	 	73700	 	 	 
 	 	73710	 	 	 
 	 	73720	 	 	 
 	 	73730	 	 	 
 	 	73740	 	 	 
 	 	73750	 	 	 
 	 	73760	 	 	 
 	 	73770	 	 	 
 	 	73780	 	 	 
 	 	73790	 	 	 
 	 	73800	 	 	 
 	 	73810	 	 	 
 	 	73820	 	 	 
 	 	73830	 	 	 
 	 	73840	 	 	 
 	 	73850	 	 	 
 	 	73860	 	 	 
 	 	73870	 	 	 
 	 	73880	 	 	 
 	 	73890	 	 	 
 	 	73900	 	 	 
 	 	73910	 	 	 
 	 	73920	 	 	 
 	 	73930	 	 	 
 	 	73940	 	 	 
 	 	73950	 	 	 
 	 	73960	 	 	 
 	 	73970	 	 	 
 	 	73980	 	 	 
 	 	73990	 	 	 
 	 	74000	 	 	 
 	 	74010	 	 	 
 	 	74020	 	 	 
 	 	74030	 	 	 
 	 	74040	 	 	 
 	 	74050	 	 	 
 	 	74060	 	 	 
 	 	74070	 	 	 
 	 	74080	 	 	 
 	 	74090	 	 	 
 	 	74100	 	 	 
 	 	74110	 	 	 
 	 	74120	 	 	 
 	 	74130	 	 	 
 	 	74140	 	 	 
 	 	74150	 	 	 
 	 	74160	 	 	 
 	 	74170	 	 	 
 	 	74180	 	 	 
 	 	74190	 	 	 
 	 	74200	 	 	 
 	 	74210	 	 	 
 	 	74220	 	 	 
 	 	74230	 	 	 
 	 	74240	 	 	 
 	 	74250	 	 	 
 	 	74260	 	 	 
 	 	74270	 	 	 
 	 	74280	 	 	 
 	 	74290	 	 	 
 	 	74300	 	 	 
 	 	74310	 	 	 
 	 	74320	 	 	 
 	 	74330	 	 	 
 	 	74340	 	 	 
 	 	74350	 	 	 
 	 	74360	 	 	 
 	 	74370	 	 	 
 	 	74380	 	 	 
 	 	74390	 	 	 
 	 	74400	 	 	 
 	 	74410	 	 	 
 	 	74420	 	 	 
 	 	74430	 	 	 
 	 	74440	 	 	 
 	 	74450	 	 	 
 	 	74460	 	 	 
 	 	74470	 	 	 
 	 	74480	 	 	 
 	 	74490	 	 	 
 	 	74500	 	 	 
 	 	74510	 	 	 
 	 	74520	 	 	 
 	 	74530	 	 	 
 	 	74540	 	 	 
 	 	74550	 	 	 
 	 	74560	 	 	 
 	 	74570	 	 	 
 	 	74580	 	 	 
 	 	74590	 	 	 
 	 	74600	 	 	 
 	 	74610	 	 	 
 	 	74620	 	 	 
 	 	74630	 	 	 
 	 	74640	 	 	 
 	 	74650	 	 	 
 	 	74660	 	 	 
 	 	74670	 	 	 
 	 	74680	 	 	 
 	 	74690	 	 	 
 	 	74700	 	 	 
 	 	74710	 	 	 
 	 	74720	 	 	 
 	 	74730	 	 	 
 	 	74740	 	 	 
 	 	74750	 	 	 
 	 	74760	 	 	 
 	 	74770	 	 	 
 	 	74780	 	 	 
 	 	74790	 	 	 
 	 	74800	 	 	 
 	 	74810	 	 	 
 	 	74820	 	 	 
 	 	74830	 	 	 
 	 	74840	 	 	 
 	 	74850	 	 	 
 	 	74860	 	 	 
 	 	74870	 	 	 
 	 	74880	 	 	 
 	 	74890	 	 	 
 	 	74900	 	 	 
 	 	74910	 	 	 
 	 	74920	 	 	 
 	 	74930	 	 	 
 	 	74940	 	 	 
 	 	74950	 	 	 
 	 	74960	 	 	 
 	 	74970	 	 	 
 	 	74980	 	 	 
 	 	74990	 	 	 
